epoch,train_loss,train_err,test_err
149,0.021268323063850403,0.0192,0.1081
150,0.06400039047002792,0.0187,0.1091
151,0.051882289350032806,0.01938,0.1093
152,0.05708860605955124,0.0184,0.1091
153,0.11278919875621796,0.01868,0.1101
154,0.03840105980634689,0.01824,0.1111
155,0.0793529823422432,0.01896,0.109
156,0.08955011516809464,0.01836,0.1086
157,0.028179209679365158,0.0183,0.1108
158,0.08235962688922882,0.01832,0.1104
159,0.025655295699834824,0.01804,0.1118
160,0.10274364054203033,0.01822,0.1099
161,0.029513802379369736,0.01834,0.111
162,0.18104439973831177,0.01806,0.1116
163,0.18551219999790192,0.01724,0.11
