epoch,train_loss,train_err,test_err
113,0.007138465531170368,0.00122,0.0727
114,0.059622835367918015,0.0015,0.0734
115,0.009391742758452892,0.00116,0.0745
116,0.010441409423947334,0.00126,0.0738
117,0.007643369026482105,0.00136,0.0732
118,0.03891249746084213,0.00144,0.0745
119,0.003161963075399399,0.0008,0.0726
120,0.002585661830380559,0.00076,0.0715
121,0.00869761873036623,0.00112,0.0726
122,0.004189790226519108,0.00092,0.0721
123,0.005059652496129274,0.0008,0.0714
124,0.0063539473339915276,0.00084,0.0721
125,0.037159670144319534,0.00066,0.071
126,0.002692256588488817,0.0005,0.0707
127,0.0031176977790892124,0.0005,0.0705
128,0.013782566413283348,0.00038,0.0705
129,0.0010817494476214051,0.00038,0.0699
130,0.007825697772204876,0.00068,0.0719
131,0.0061997100710868835,0.00044,0.0704
132,0.031992457807064056,0.00068,0.0708
133,0.003200697945430875,0.00048,0.071
134,0.033407337963581085,0.00056,0.0711
135,0.0015090233646333218,0.0005,0.0712
136,0.006621557287871838,0.00056,0.072
137,0.0036049846094101667,0.00038,0.071
138,0.002507756929844618,0.0005,0.0723
139,0.002521641319617629,0.0007,0.071
140,0.019464606419205666,0.0004,0.0707
141,0.0012045211624354124,0.0005,0.0714
142,0.01597967930138111,0.00044,0.0714
143,0.023049790412187576,0.00024,0.0719
144,0.030230429023504257,0.0002,0.0709
145,0.004338969010859728,0.00034,0.0715
146,0.001823888742364943,0.0007,0.0714
147,0.010157166048884392,0.0004,0.0711
148,0.012899158522486687,0.00046,0.0711
149,0.010226735845208168,0.00028,0.071
150,0.013977709226310253,0.0006,0.0713
151,0.004107043147087097,0.00032,0.0716
152,0.0046881940215826035,0.00036,0.0716
153,0.003950926475226879,0.0004,0.0717
154,0.011326814070343971,0.00032,0.0714
155,0.0073743886314332485,0.0004,0.0718
156,0.002697030548006296,0.00034,0.071
157,0.006060863379389048,0.00034,0.0711
158,0.003033784683793783,0.00034,0.0714
159,0.006053287535905838,0.00048,0.072
160,0.005111393518745899,0.00038,0.0711
161,0.004641813226044178,0.00044,0.0709
162,0.008850155398249626,0.00032,0.0719
163,0.015188777819275856,0.00038,0.0714
